DSYear,DSType,SelectedGeography,SubjectArea,Geography,GEONAME,GEOID10,LOGRECNO,VarID,TableTitle,ShortName,Value,MoE,StdErr2,LongName
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5241, Wayne County, Michigan",2.62E+11,358035,P0030002,RACE,White alone,384,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5242, Wayne County, Michigan",2.62E+11,358037,P0030002,RACE,White alone,364,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5242, Wayne County, Michigan",2.62E+11,358038,P0030002,RACE,White alone,402,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5242, Wayne County, Michigan",2.62E+11,358039,P0030002,RACE,White alone,406,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5242, Wayne County, Michigan",2.62E+11,358040,P0030002,RACE,White alone,443,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 5, Census Tract 5242, Wayne County, Michigan",2.62E+11,358041,P0030002,RACE,White alone,507,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 6, Census Tract 5242, Wayne County, Michigan",2.62E+11,358042,P0030002,RACE,White alone,531,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5243, Wayne County, Michigan",2.62E+11,358044,P0030002,RACE,White alone,506,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5243, Wayne County, Michigan",2.62E+11,358045,P0030002,RACE,White alone,655,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5243, Wayne County, Michigan",2.62E+11,358046,P0030002,RACE,White alone,532,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5245, Wayne County, Michigan",2.62E+11,358048,P0030002,RACE,White alone,410,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5245, Wayne County, Michigan",2.62E+11,358049,P0030002,RACE,White alone,311,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5247, Wayne County, Michigan",2.62E+11,358051,P0030002,RACE,White alone,3,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5247, Wayne County, Michigan",2.62E+11,358052,P0030002,RACE,White alone,3,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5247, Wayne County, Michigan",2.62E+11,358053,P0030002,RACE,White alone,20,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5247, Wayne County, Michigan",2.62E+11,358054,P0030002,RACE,White alone,22,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 5, Census Tract 5247, Wayne County, Michigan",2.62E+11,358055,P0030002,RACE,White alone,20,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 6, Census Tract 5247, Wayne County, Michigan",2.62E+11,358056,P0030002,RACE,White alone,11,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5248, Wayne County, Michigan",2.62E+11,358058,P0030002,RACE,White alone,14,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5248, Wayne County, Michigan",2.62E+11,358059,P0030002,RACE,White alone,16,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5248, Wayne County, Michigan",2.62E+11,358060,P0030002,RACE,White alone,25,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5248, Wayne County, Michigan",2.62E+11,358061,P0030002,RACE,White alone,20,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 5, Census Tract 5248, Wayne County, Michigan",2.62E+11,358062,P0030002,RACE,White alone,23,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5249, Wayne County, Michigan",2.62E+11,358064,P0030002,RACE,White alone,290,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5249, Wayne County, Michigan",2.62E+11,358065,P0030002,RACE,White alone,489,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5250, Wayne County, Michigan",2.62E+11,358067,P0030002,RACE,White alone,2,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5250, Wayne County, Michigan",2.62E+11,358068,P0030002,RACE,White alone,244,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5250, Wayne County, Michigan",2.62E+11,358069,P0030002,RACE,White alone,181,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5254, Wayne County, Michigan",2.62E+11,358071,P0030002,RACE,White alone,264,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5254, Wayne County, Michigan",2.62E+11,358072,P0030002,RACE,White alone,109,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5254, Wayne County, Michigan",2.62E+11,358073,P0030002,RACE,White alone,119,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5255, Wayne County, Michigan",2.62E+11,358075,P0030002,RACE,White alone,35,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5255, Wayne County, Michigan",2.62E+11,358076,P0030002,RACE,White alone,114,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5256, Wayne County, Michigan",2.62E+11,358078,P0030002,RACE,White alone,347,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5256, Wayne County, Michigan",2.62E+11,358079,P0030002,RACE,White alone,451,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5257, Wayne County, Michigan",2.62E+11,358081,P0030002,RACE,White alone,658,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5257, Wayne County, Michigan",2.62E+11,358082,P0030002,RACE,White alone,574,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5257, Wayne County, Michigan",2.62E+11,358083,P0030002,RACE,White alone,1139,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5257, Wayne County, Michigan",2.62E+11,358084,P0030002,RACE,White alone,608,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5258, Wayne County, Michigan",2.62E+11,358086,P0030002,RACE,White alone,494,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5258, Wayne County, Michigan",2.62E+11,358087,P0030002,RACE,White alone,608,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5260, Wayne County, Michigan",2.62E+11,358089,P0030002,RACE,White alone,1136,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5260, Wayne County, Michigan",2.62E+11,358090,P0030002,RACE,White alone,885,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5261, Wayne County, Michigan",2.62E+11,358092,P0030002,RACE,White alone,472,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5261, Wayne County, Michigan",2.62E+11,358093,P0030002,RACE,White alone,1471,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5262, Wayne County, Michigan",2.62E+11,358095,P0030002,RACE,White alone,798,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5262, Wayne County, Michigan",2.62E+11,358096,P0030002,RACE,White alone,410,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5262, Wayne County, Michigan",2.62E+11,358097,P0030002,RACE,White alone,484,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5263, Wayne County, Michigan",2.62E+11,358099,P0030002,RACE,White alone,449,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5263, Wayne County, Michigan",2.62E+11,358100,P0030002,RACE,White alone,279,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5263, Wayne County, Michigan",2.62E+11,358101,P0030002,RACE,White alone,634,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5264, Wayne County, Michigan",2.62E+11,358103,P0030002,RACE,White alone,294,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5264, Wayne County, Michigan",2.62E+11,358104,P0030002,RACE,White alone,196,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5265, Wayne County, Michigan",2.62E+11,358106,P0030002,RACE,White alone,14,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5265, Wayne County, Michigan",2.62E+11,358107,P0030002,RACE,White alone,43,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5265, Wayne County, Michigan",2.62E+11,358108,P0030002,RACE,White alone,20,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5272, Wayne County, Michigan",2.62E+11,358110,P0030002,RACE,White alone,7,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5272, Wayne County, Michigan",2.62E+11,358111,P0030002,RACE,White alone,14,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5273, Wayne County, Michigan",2.62E+11,358113,P0030002,RACE,White alone,19,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5273, Wayne County, Michigan",2.62E+11,358114,P0030002,RACE,White alone,12,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5301, Wayne County, Michigan",2.62E+11,358116,P0030002,RACE,White alone,1,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5301, Wayne County, Michigan",2.62E+11,358117,P0030002,RACE,White alone,2,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5301, Wayne County, Michigan",2.62E+11,358118,P0030002,RACE,White alone,13,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5301, Wayne County, Michigan",2.62E+11,358119,P0030002,RACE,White alone,3,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5302, Wayne County, Michigan",2.62E+11,358121,P0030002,RACE,White alone,29,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5302, Wayne County, Michigan",2.62E+11,358122,P0030002,RACE,White alone,6,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5302, Wayne County, Michigan",2.62E+11,358123,P0030002,RACE,White alone,7,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5302, Wayne County, Michigan",2.62E+11,358124,P0030002,RACE,White alone,495,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 5, Census Tract 5302, Wayne County, Michigan",2.62E+11,358125,P0030002,RACE,White alone,6,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5303, Wayne County, Michigan",2.62E+11,358127,P0030002,RACE,White alone,10,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5303, Wayne County, Michigan",2.62E+11,358128,P0030002,RACE,White alone,3,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5303, Wayne County, Michigan",2.62E+11,358129,P0030002,RACE,White alone,3,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5304, Wayne County, Michigan",2.62E+11,358131,P0030002,RACE,White alone,3,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5304, Wayne County, Michigan",2.62E+11,358132,P0030002,RACE,White alone,2,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5305, Wayne County, Michigan",2.62E+11,358134,P0030002,RACE,White alone,3,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5305, Wayne County, Michigan",2.62E+11,358135,P0030002,RACE,White alone,29,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5305, Wayne County, Michigan",2.62E+11,358136,P0030002,RACE,White alone,11,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5308, Wayne County, Michigan",2.62E+11,358138,P0030002,RACE,White alone,7,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5308, Wayne County, Michigan",2.62E+11,358139,P0030002,RACE,White alone,11,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5308, Wayne County, Michigan",2.62E+11,358140,P0030002,RACE,White alone,5,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5308, Wayne County, Michigan",2.62E+11,358141,P0030002,RACE,White alone,7,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5309, Wayne County, Michigan",2.62E+11,358143,P0030002,RACE,White alone,7,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5309, Wayne County, Michigan",2.62E+11,358144,P0030002,RACE,White alone,4,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5309, Wayne County, Michigan",2.62E+11,358145,P0030002,RACE,White alone,11,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5311, Wayne County, Michigan",2.62E+11,358147,P0030002,RACE,White alone,74,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5311, Wayne County, Michigan",2.62E+11,358148,P0030002,RACE,White alone,12,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5312, Wayne County, Michigan",2.62E+11,358150,P0030002,RACE,White alone,28,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5312, Wayne County, Michigan",2.62E+11,358151,P0030002,RACE,White alone,32,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5312, Wayne County, Michigan",2.62E+11,358152,P0030002,RACE,White alone,36,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5313, Wayne County, Michigan",2.62E+11,358154,P0030002,RACE,White alone,8,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5313, Wayne County, Michigan",2.62E+11,358155,P0030002,RACE,White alone,21,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5314, Wayne County, Michigan",2.62E+11,358157,P0030002,RACE,White alone,4,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5314, Wayne County, Michigan",2.62E+11,358158,P0030002,RACE,White alone,12,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5315, Wayne County, Michigan",2.62E+11,358160,P0030002,RACE,White alone,4,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5315, Wayne County, Michigan",2.62E+11,358161,P0030002,RACE,White alone,9,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5315, Wayne County, Michigan",2.62E+11,358162,P0030002,RACE,White alone,26,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5315, Wayne County, Michigan",2.62E+11,358163,P0030002,RACE,White alone,2,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5316, Wayne County, Michigan",2.62E+11,358165,P0030002,RACE,White alone,15,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5316, Wayne County, Michigan",2.62E+11,358166,P0030002,RACE,White alone,9,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5317, Wayne County, Michigan",2.62E+11,358168,P0030002,RACE,White alone,6,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5317, Wayne County, Michigan",2.62E+11,358169,P0030002,RACE,White alone,17,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5318, Wayne County, Michigan",2.62E+11,358171,P0030002,RACE,White alone,4,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5318, Wayne County, Michigan",2.62E+11,358172,P0030002,RACE,White alone,10,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5318, Wayne County, Michigan",2.62E+11,358173,P0030002,RACE,White alone,8,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5319, Wayne County, Michigan",2.62E+11,358175,P0030002,RACE,White alone,3,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5319, Wayne County, Michigan",2.62E+11,358176,P0030002,RACE,White alone,53,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5322, Wayne County, Michigan",2.62E+11,358178,P0030002,RACE,White alone,7,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5322, Wayne County, Michigan",2.62E+11,358179,P0030002,RACE,White alone,33,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5323, Wayne County, Michigan",2.62E+11,358181,P0030002,RACE,White alone,116,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5324, Wayne County, Michigan",2.62E+11,358183,P0030002,RACE,White alone,38,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5324, Wayne County, Michigan",2.62E+11,358184,P0030002,RACE,White alone,30,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5324, Wayne County, Michigan",2.62E+11,358185,P0030002,RACE,White alone,8,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5326, Wayne County, Michigan",2.62E+11,358187,P0030002,RACE,White alone,9,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5326, Wayne County, Michigan",2.62E+11,358188,P0030002,RACE,White alone,13,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5326, Wayne County, Michigan",2.62E+11,358189,P0030002,RACE,White alone,118,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5327, Wayne County, Michigan",2.62E+11,358191,P0030002,RACE,White alone,2,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5327, Wayne County, Michigan",2.62E+11,358192,P0030002,RACE,White alone,17,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5330, Wayne County, Michigan",2.62E+11,358194,P0030002,RACE,White alone,55,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5330, Wayne County, Michigan",2.62E+11,358195,P0030002,RACE,White alone,29,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5331, Wayne County, Michigan",2.62E+11,358197,P0030002,RACE,White alone,2,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5331, Wayne County, Michigan",2.62E+11,358198,P0030002,RACE,White alone,10,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5331, Wayne County, Michigan",2.62E+11,358199,P0030002,RACE,White alone,0,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5332, Wayne County, Michigan",2.62E+11,358201,P0030002,RACE,White alone,2,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5332, Wayne County, Michigan",2.62E+11,358202,P0030002,RACE,White alone,6,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5332, Wayne County, Michigan",2.62E+11,358203,P0030002,RACE,White alone,6,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5333, Wayne County, Michigan",2.62E+11,358205,P0030002,RACE,White alone,5,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5333, Wayne County, Michigan",2.62E+11,358206,P0030002,RACE,White alone,39,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5334, Wayne County, Michigan",2.62E+11,358208,P0030002,RACE,White alone,9,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5334, Wayne County, Michigan",2.62E+11,358209,P0030002,RACE,White alone,5,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5334, Wayne County, Michigan",2.62E+11,358210,P0030002,RACE,White alone,1,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5334, Wayne County, Michigan",2.62E+11,358211,P0030002,RACE,White alone,9,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 5, Census Tract 5334, Wayne County, Michigan",2.62E+11,358212,P0030002,RACE,White alone,1,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5335, Wayne County, Michigan",2.62E+11,358214,P0030002,RACE,White alone,2,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5335, Wayne County, Michigan",2.62E+11,358215,P0030002,RACE,White alone,6,0,0,Total:%White alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5336, Wayne County, Michigan",2.62E+11,358217,P0030002,RACE,White alone,6,0,0,Total:%White alone
